StartDate,FacilityLongName,numvisits,year,week,month,month.year
2013-12-03,Lions Gate Hospital,164,2013,257,12,12-13
2013-12-04,Lions Gate Hospital,138,2013,257,12,12-13
2013-12-05,Lions Gate Hospital,153,2013,257,12,12-13
2013-12-06,Lions Gate Hospital,151,2013,257,12,12-13
2013-12-07,Lions Gate Hospital,147,2013,257,12,12-13
2013-12-08,Lions Gate Hospital,131,2013,258,12,12-13
2013-12-09,Lions Gate Hospital,131,2013,258,12,12-13
2013-12-10,Lions Gate Hospital,126,2013,258,12,12-13
2013-12-11,Lions Gate Hospital,136,2013,258,12,12-13
2013-12-12,Lions Gate Hospital,145,2013,258,12,12-13
2013-12-13,Lions Gate Hospital,144,2013,258,12,12-13
2013-12-14,Lions Gate Hospital,151,2013,258,12,12-13
2013-12-15,Lions Gate Hospital,170,2013,259,12,12-13
2013-12-16,Lions Gate Hospital,158,2013,259,12,12-13
2013-12-17,Lions Gate Hospital,177,2013,259,12,12-13
2013-12-18,Lions Gate Hospital,158,2013,259,12,12-13
2013-12-19,Lions Gate Hospital,149,2013,259,12,12-13
2013-12-20,Lions Gate Hospital,171,2013,259,12,12-13
2013-12-21,Lions Gate Hospital,154,2013,259,12,12-13
2013-12-22,Lions Gate Hospital,162,2013,260,12,12-13
2013-12-23,Lions Gate Hospital,179,2013,260,12,12-13
2013-12-24,Lions Gate Hospital,153,2013,260,12,12-13
2013-12-25,Lions Gate Hospital,189,2013,260,12,12-13
2013-12-26,Lions Gate Hospital,186,2013,260,12,12-13
2013-12-27,Lions Gate Hospital,190,2013,260,12,12-13
2013-12-28,Lions Gate Hospital,165,2013,260,12,12-13
2013-12-29,Lions Gate Hospital,181,2013,261,12,12-13
2013-12-30,Lions Gate Hospital,186,2013,261,12,12-13
2013-12-31,Lions Gate Hospital,170,2013,261,12,12-13
2014-01-01,Lions Gate Hospital,203,2014,261,01,01-14
2014-01-02,Lions Gate Hospital,179,2014,261,01,01-14
2014-01-03,Lions Gate Hospital,189,2014,261,01,01-14
2014-01-04,Lions Gate Hospital,157,2014,261,01,01-14
2014-01-05,Lions Gate Hospital,181,2014,262,01,01-14
2014-01-06,Lions Gate Hospital,162,2014,262,01,01-14
2014-01-07,Lions Gate Hospital,163,2014,262,01,01-14
2014-01-08,Lions Gate Hospital,136,2014,262,01,01-14
2014-01-09,Lions Gate Hospital,147,2014,262,01,01-14
2014-01-10,Lions Gate Hospital,147,2014,262,01,01-14
2014-01-11,Lions Gate Hospital,137,2014,262,01,01-14
2014-01-12,Lions Gate Hospital,161,2014,263,01,01-14
2014-01-13,Lions Gate Hospital,139,2014,263,01,01-14
2014-01-14,Lions Gate Hospital,155,2014,263,01,01-14
2014-01-15,Lions Gate Hospital,132,2014,263,01,01-14
2014-01-16,Lions Gate Hospital,143,2014,263,01,01-14
2014-01-17,Lions Gate Hospital,140,2014,263,01,01-14
2014-01-18,Lions Gate Hospital,160,2014,263,01,01-14
2014-01-19,Lions Gate Hospital,149,2014,264,01,01-14
2014-01-20,Lions Gate Hospital,173,2014,264,01,01-14
2014-01-21,Lions Gate Hospital,149,2014,264,01,01-14
2014-01-22,Lions Gate Hospital,133,2014,264,01,01-14
2014-01-23,Lions Gate Hospital,154,2014,264,01,01-14
2014-01-24,Lions Gate Hospital,147,2014,264,01,01-14
2014-01-25,Lions Gate Hospital,179,2014,264,01,01-14
2014-01-26,Lions Gate Hospital,144,2014,265,01,01-14
2014-01-27,Lions Gate Hospital,149,2014,265,01,01-14
2014-01-28,Lions Gate Hospital,158,2014,265,01,01-14
2014-01-29,Lions Gate Hospital,167,2014,265,01,01-14
2014-01-30,Lions Gate Hospital,141,2014,265,01,01-14
2014-01-31,Lions Gate Hospital,176,2014,265,01,01-14
2014-02-01,Lions Gate Hospital,168,2014,265,02,02-14
2014-02-02,Lions Gate Hospital,186,2014,266,02,02-14
2014-02-03,Lions Gate Hospital,173,2014,266,02,02-14
2014-02-04,Lions Gate Hospital,148,2014,266,02,02-14
2014-02-05,Lions Gate Hospital,142,2014,266,02,02-14
2014-02-06,Lions Gate Hospital,148,2014,266,02,02-14
2014-02-07,Lions Gate Hospital,150,2014,266,02,02-14
2014-02-08,Lions Gate Hospital,156,2014,266,02,02-14
2014-02-09,Lions Gate Hospital,174,2014,267,02,02-14
2014-02-10,Lions Gate Hospital,174,2014,267,02,02-14
2014-02-11,Lions Gate Hospital,170,2014,267,02,02-14
2014-02-12,Lions Gate Hospital,180,2014,267,02,02-14
2014-02-13,Lions Gate Hospital,184,2014,267,02,02-14
2014-02-14,Lions Gate Hospital,174,2014,267,02,02-14
2014-02-15,Lions Gate Hospital,185,2014,267,02,02-14
2014-02-16,Lions Gate Hospital,180,2014,268,02,02-14
2014-02-17,Lions Gate Hospital,192,2014,268,02,02-14
2014-02-18,Lions Gate Hospital,163,2014,268,02,02-14
2014-02-19,Lions Gate Hospital,153,2014,268,02,02-14
2014-02-20,Lions Gate Hospital,155,2014,268,02,02-14
2014-02-21,Lions Gate Hospital,179,2014,268,02,02-14
2014-02-22,Lions Gate Hospital,170,2014,268,02,02-14
2014-02-23,Lions Gate Hospital,140,2014,269,02,02-14
2014-02-24,Lions Gate Hospital,145,2014,269,02,02-14
2014-02-25,Lions Gate Hospital,182,2014,269,02,02-14
2014-02-26,Lions Gate Hospital,142,2014,269,02,02-14
2014-02-27,Lions Gate Hospital,155,2014,269,02,02-14
2014-02-28,Lions Gate Hospital,182,2014,269,02,02-14
2014-03-01,Lions Gate Hospital,177,2014,269,03,03-14
2014-03-02,Lions Gate Hospital,164,2014,270,03,03-14
2014-03-03,Lions Gate Hospital,191,2014,270,03,03-14
2014-03-04,Lions Gate Hospital,152,2014,270,03,03-14
2014-03-05,Lions Gate Hospital,163,2014,270,03,03-14
2014-03-06,Lions Gate Hospital,156,2014,270,03,03-14
2014-03-07,Lions Gate Hospital,179,2014,270,03,03-14
2014-03-08,Lions Gate Hospital,161,2014,270,03,03-14
2014-03-09,Lions Gate Hospital,166,2014,271,03,03-14
2014-03-10,Lions Gate Hospital,165,2014,271,03,03-14
2014-03-11,Lions Gate Hospital,176,2014,271,03,03-14
2014-03-12,Lions Gate Hospital,164,2014,271,03,03-14
2014-03-13,Lions Gate Hospital,160,2014,271,03,03-14
2014-03-14,Lions Gate Hospital,151,2014,271,03,03-14
2014-03-15,Lions Gate Hospital,139,2014,271,03,03-14
2014-03-16,Lions Gate Hospital,151,2014,272,03,03-14
2014-03-17,Lions Gate Hospital,160,2014,272,03,03-14
2014-03-18,Lions Gate Hospital,151,2014,272,03,03-14
2014-03-19,Lions Gate Hospital,144,2014,272,03,03-14
2014-03-20,Lions Gate Hospital,152,2014,272,03,03-14
2014-03-21,Lions Gate Hospital,134,2014,272,03,03-14
2014-03-22,Lions Gate Hospital,143,2014,272,03,03-14
2014-03-23,Lions Gate Hospital,168,2014,273,03,03-14
2014-03-24,Lions Gate Hospital,169,2014,273,03,03-14
2014-03-25,Lions Gate Hospital,135,2014,273,03,03-14
2014-03-26,Lions Gate Hospital,156,2014,273,03,03-14
2014-03-27,Lions Gate Hospital,161,2014,273,03,03-14
2014-03-28,Lions Gate Hospital,157,2014,273,03,03-14
2014-03-29,Lions Gate Hospital,141,2014,273,03,03-14
2014-03-30,Lions Gate Hospital,171,2014,274,03,03-14
2014-03-31,Lions Gate Hospital,168,2014,274,03,03-14
2014-04-01,Lions Gate Hospital,161,2014,274,04,04-14
2014-04-02,Lions Gate Hospital,171,2014,274,04,04-14
2014-04-03,Lions Gate Hospital,144,2014,274,04,04-14
2014-04-04,Lions Gate Hospital,157,2014,274,04,04-14
2014-04-05,Lions Gate Hospital,145,2014,274,04,04-14
2014-04-06,Lions Gate Hospital,164,2014,275,04,04-14
2014-04-07,Lions Gate Hospital,152,2014,275,04,04-14
2014-04-08,Lions Gate Hospital,188,2014,275,04,04-14
2014-04-09,Lions Gate Hospital,147,2014,275,04,04-14
2014-04-10,Lions Gate Hospital,153,2014,275,04,04-14
2014-04-11,Lions Gate Hospital,181,2014,275,04,04-14
2014-04-12,Lions Gate Hospital,158,2014,275,04,04-14
2014-04-13,Lions Gate Hospital,182,2014,276,04,04-14
2014-04-14,Lions Gate Hospital,167,2014,276,04,04-14
2014-04-15,Lions Gate Hospital,153,2014,276,04,04-14
2014-04-16,Lions Gate Hospital,150,2014,276,04,04-14
2014-04-17,Lions Gate Hospital,166,2014,276,04,04-14
2014-04-18,Lions Gate Hospital,141,2014,276,04,04-14
2014-04-19,Lions Gate Hospital,143,2014,276,04,04-14
2014-04-20,Lions Gate Hospital,157,2014,277,04,04-14
2014-04-21,Lions Gate Hospital,162,2014,277,04,04-14
2014-04-22,Lions Gate Hospital,156,2014,277,04,04-14
2014-04-23,Lions Gate Hospital,149,2014,277,04,04-14
2014-04-24,Lions Gate Hospital,139,2014,277,04,04-14
2014-04-25,Lions Gate Hospital,164,2014,277,04,04-14
2014-04-26,Lions Gate Hospital,179,2014,277,04,04-14
2014-04-27,Lions Gate Hospital,154,2014,278,04,04-14
2014-04-28,Lions Gate Hospital,160,2014,278,04,04-14
2014-04-29,Lions Gate Hospital,146,2014,278,04,04-14
2014-04-30,Lions Gate Hospital,148,2014,278,04,04-14
2014-05-01,Lions Gate Hospital,163,2014,278,05,05-14
2014-05-02,Lions Gate Hospital,169,2014,278,05,05-14
2014-05-03,Lions Gate Hospital,145,2014,278,05,05-14
2014-05-04,Lions Gate Hospital,150,2014,279,05,05-14
2014-05-05,Lions Gate Hospital,171,2014,279,05,05-14
2014-05-06,Lions Gate Hospital,155,2014,279,05,05-14
2014-05-07,Lions Gate Hospital,170,2014,279,05,05-14
2014-05-08,Lions Gate Hospital,156,2014,279,05,05-14
2014-05-09,Lions Gate Hospital,164,2014,279,05,05-14
2014-05-10,Lions Gate Hospital,164,2014,279,05,05-14
2014-05-11,Lions Gate Hospital,169,2014,280,05,05-14
2014-05-12,Lions Gate Hospital,189,2014,280,05,05-14
2014-05-13,Lions Gate Hospital,182,2014,280,05,05-14
2014-05-14,Lions Gate Hospital,149,2014,280,05,05-14
2014-05-15,Lions Gate Hospital,185,2014,280,05,05-14
2014-05-16,Lions Gate Hospital,162,2014,280,05,05-14
2014-05-17,Lions Gate Hospital,179,2014,280,05,05-14
2014-05-18,Lions Gate Hospital,186,2014,281,05,05-14
2014-05-19,Lions Gate Hospital,168,2014,281,05,05-14
2014-05-20,Lions Gate Hospital,168,2014,281,05,05-14
2014-05-21,Lions Gate Hospital,172,2014,281,05,05-14
2014-05-22,Lions Gate Hospital,178,2014,281,05,05-14
2014-05-23,Lions Gate Hospital,149,2014,281,05,05-14
2014-05-24,Lions Gate Hospital,170,2014,281,05,05-14
2014-05-25,Lions Gate Hospital,185,2014,282,05,05-14
2014-05-26,Lions Gate Hospital,173,2014,282,05,05-14
2014-05-27,Lions Gate Hospital,155,2014,282,05,05-14
2014-05-28,Lions Gate Hospital,148,2014,282,05,05-14
2014-05-29,Lions Gate Hospital,157,2014,282,05,05-14
2014-05-30,Lions Gate Hospital,149,2014,282,05,05-14
2014-05-31,Lions Gate Hospital,175,2014,282,05,05-14
2014-06-01,Lions Gate Hospital,179,2014,283,06,06-14
2014-06-02,Lions Gate Hospital,184,2014,283,06,06-14
2014-06-03,Lions Gate Hospital,167,2014,283,06,06-14
2014-06-04,Lions Gate Hospital,167,2014,283,06,06-14
2014-06-05,Lions Gate Hospital,164,2014,283,06,06-14
2014-06-06,Lions Gate Hospital,162,2014,283,06,06-14
2014-06-07,Lions Gate Hospital,148,2014,283,06,06-14
2014-06-08,Lions Gate Hospital,182,2014,284,06,06-14
2014-06-09,Lions Gate Hospital,170,2014,284,06,06-14
2014-06-10,Lions Gate Hospital,176,2014,284,06,06-14
2014-06-11,Lions Gate Hospital,175,2014,284,06,06-14
2014-06-12,Lions Gate Hospital,178,2014,284,06,06-14
2014-06-13,Lions Gate Hospital,169,2014,284,06,06-14
2014-06-14,Lions Gate Hospital,146,2014,284,06,06-14
2014-06-15,Lions Gate Hospital,142,2014,285,06,06-14
2014-06-16,Lions Gate Hospital,139,2014,285,06,06-14
2014-06-17,Lions Gate Hospital,143,2014,285,06,06-14
2014-06-18,Lions Gate Hospital,158,2014,285,06,06-14
2014-06-19,Lions Gate Hospital,158,2014,285,06,06-14
2014-06-20,Lions Gate Hospital,164,2014,285,06,06-14
2014-06-21,Lions Gate Hospital,174,2014,285,06,06-14
2014-06-22,Lions Gate Hospital,163,2014,286,06,06-14
2014-06-23,Lions Gate Hospital,160,2014,286,06,06-14
2014-06-24,Lions Gate Hospital,163,2014,286,06,06-14
2014-06-25,Lions Gate Hospital,141,2014,286,06,06-14
2014-06-26,Lions Gate Hospital,156,2014,286,06,06-14
2014-06-27,Lions Gate Hospital,167,2014,286,06,06-14
2014-06-28,Lions Gate Hospital,165,2014,286,06,06-14
2014-06-29,Lions Gate Hospital,176,2014,287,06,06-14
2014-06-30,Lions Gate Hospital,188,2014,287,06,06-14
2014-07-01,Lions Gate Hospital,168,2014,287,07,07-14
2014-07-02,Lions Gate Hospital,194,2014,287,07,07-14
2014-07-03,Lions Gate Hospital,141,2014,287,07,07-14
2014-07-04,Lions Gate Hospital,168,2014,287,07,07-14
2014-07-05,Lions Gate Hospital,159,2014,287,07,07-14
2014-07-06,Lions Gate Hospital,170,2014,288,07,07-14
2014-07-07,Lions Gate Hospital,172,2014,288,07,07-14
2014-07-08,Lions Gate Hospital,150,2014,288,07,07-14
2014-07-09,Lions Gate Hospital,150,2014,288,07,07-14
2014-07-10,Lions Gate Hospital,176,2014,288,07,07-14
2014-07-11,Lions Gate Hospital,161,2014,288,07,07-14
2014-07-12,Lions Gate Hospital,175,2014,288,07,07-14
2014-07-13,Lions Gate Hospital,168,2014,289,07,07-14
2014-07-14,Lions Gate Hospital,157,2014,289,07,07-14
2014-07-15,Lions Gate Hospital,164,2014,289,07,07-14
2014-07-16,Lions Gate Hospital,168,2014,289,07,07-14
2014-07-17,Lions Gate Hospital,156,2014,289,07,07-14
2014-07-18,Lions Gate Hospital,159,2014,289,07,07-14
2014-07-19,Lions Gate Hospital,169,2014,289,07,07-14
2014-07-20,Lions Gate Hospital,155,2014,290,07,07-14
2014-07-21,Lions Gate Hospital,163,2014,290,07,07-14
2014-07-22,Lions Gate Hospital,164,2014,290,07,07-14
2014-07-23,Lions Gate Hospital,144,2014,290,07,07-14
2014-07-24,Lions Gate Hospital,166,2014,290,07,07-14
2014-07-25,Lions Gate Hospital,146,2014,290,07,07-14
2014-07-26,Lions Gate Hospital,185,2014,290,07,07-14
2014-07-27,Lions Gate Hospital,166,2014,291,07,07-14
2014-07-28,Lions Gate Hospital,159,2014,291,07,07-14
2014-07-29,Lions Gate Hospital,165,2014,291,07,07-14
2014-07-30,Lions Gate Hospital,165,2014,291,07,07-14
2014-07-31,Lions Gate Hospital,168,2014,291,07,07-14
2014-08-01,Lions Gate Hospital,157,2014,291,08,08-14
2014-08-02,Lions Gate Hospital,157,2014,291,08,08-14
2014-08-03,Lions Gate Hospital,174,2014,292,08,08-14
2014-08-04,Lions Gate Hospital,165,2014,292,08,08-14
2014-08-05,Lions Gate Hospital,149,2014,292,08,08-14
2014-08-06,Lions Gate Hospital,155,2014,292,08,08-14
2014-08-07,Lions Gate Hospital,156,2014,292,08,08-14
2014-08-08,Lions Gate Hospital,176,2014,292,08,08-14
2014-08-09,Lions Gate Hospital,156,2014,292,08,08-14
2014-08-10,Lions Gate Hospital,171,2014,293,08,08-14
2014-08-11,Lions Gate Hospital,173,2014,293,08,08-14
2014-08-12,Lions Gate Hospital,157,2014,293,08,08-14
2014-08-13,Lions Gate Hospital,146,2014,293,08,08-14
2014-08-14,Lions Gate Hospital,153,2014,293,08,08-14
2014-08-15,Lions Gate Hospital,169,2014,293,08,08-14
2014-08-16,Lions Gate Hospital,152,2014,293,08,08-14
2014-08-17,Lions Gate Hospital,173,2014,294,08,08-14
2014-08-18,Lions Gate Hospital,163,2014,294,08,08-14
2014-08-19,Lions Gate Hospital,144,2014,294,08,08-14
2014-08-20,Lions Gate Hospital,157,2014,294,08,08-14
2014-08-21,Lions Gate Hospital,154,2014,294,08,08-14
2014-08-22,Lions Gate Hospital,176,2014,294,08,08-14
2014-08-23,Lions Gate Hospital,167,2014,294,08,08-14
2014-08-24,Lions Gate Hospital,163,2014,295,08,08-14
2014-08-25,Lions Gate Hospital,152,2014,295,08,08-14
2014-08-26,Lions Gate Hospital,134,2014,295,08,08-14
2014-08-27,Lions Gate Hospital,160,2014,295,08,08-14
2014-08-28,Lions Gate Hospital,164,2014,295,08,08-14
2014-08-29,Lions Gate Hospital,142,2014,295,08,08-14
2014-08-30,Lions Gate Hospital,154,2014,295,08,08-14
2014-08-31,Lions Gate Hospital,144,2014,296,08,08-14
2014-09-01,Lions Gate Hospital,176,2014,296,09,09-14
2014-09-02,Lions Gate Hospital,150,2014,296,09,09-14
2014-09-03,Lions Gate Hospital,148,2014,296,09,09-14
2014-09-04,Lions Gate Hospital,145,2014,296,09,09-14
2014-09-05,Lions Gate Hospital,137,2014,296,09,09-14
2014-09-06,Lions Gate Hospital,175,2014,296,09,09-14
2014-09-07,Lions Gate Hospital,171,2014,297,09,09-14
2014-09-08,Lions Gate Hospital,166,2014,297,09,09-14
2014-09-09,Lions Gate Hospital,146,2014,297,09,09-14
2014-09-10,Lions Gate Hospital,152,2014,297,09,09-14
2014-09-11,Lions Gate Hospital,166,2014,297,09,09-14
2014-09-12,Lions Gate Hospital,190,2014,297,09,09-14
2014-09-13,Lions Gate Hospital,209,2014,297,09,09-14
2014-09-14,Lions Gate Hospital,188,2014,298,09,09-14
2014-09-15,Lions Gate Hospital,173,2014,298,09,09-14
2014-09-16,Lions Gate Hospital,158,2014,298,09,09-14
2014-09-17,Lions Gate Hospital,161,2014,298,09,09-14
2014-09-18,Lions Gate Hospital,160,2014,298,09,09-14
2014-09-19,Lions Gate Hospital,166,2014,298,09,09-14
2014-09-20,Lions Gate Hospital,171,2014,298,09,09-14
2014-09-21,Lions Gate Hospital,207,2014,299,09,09-14
2014-09-22,Lions Gate Hospital,163,2014,299,09,09-14
2014-09-23,Lions Gate Hospital,144,2014,299,09,09-14
2014-09-24,Lions Gate Hospital,140,2014,299,09,09-14
2014-09-25,Lions Gate Hospital,132,2014,299,09,09-14
2014-09-26,Lions Gate Hospital,141,2014,299,09,09-14
2014-09-27,Lions Gate Hospital,162,2014,299,09,09-14
2014-09-28,Lions Gate Hospital,162,2014,300,09,09-14
2014-09-29,Lions Gate Hospital,149,2014,300,09,09-14
2014-09-30,Lions Gate Hospital,148,2014,300,09,09-14
2014-10-01,Lions Gate Hospital,151,2014,300,10,10-14
2014-10-02,Lions Gate Hospital,155,2014,300,10,10-14
2014-10-03,Lions Gate Hospital,178,2014,300,10,10-14
2014-10-04,Lions Gate Hospital,185,2014,300,10,10-14
2014-10-05,Lions Gate Hospital,176,2014,301,10,10-14
2014-10-06,Lions Gate Hospital,179,2014,301,10,10-14
2014-10-07,Lions Gate Hospital,166,2014,301,10,10-14
2014-10-08,Lions Gate Hospital,157,2014,301,10,10-14
2014-10-09,Lions Gate Hospital,141,2014,301,10,10-14
2014-10-10,Lions Gate Hospital,158,2014,301,10,10-14
2014-10-11,Lions Gate Hospital,144,2014,301,10,10-14
2014-10-12,Lions Gate Hospital,183,2014,302,10,10-14
2014-10-13,Lions Gate Hospital,167,2014,302,10,10-14
2014-10-14,Lions Gate Hospital,167,2014,302,10,10-14
2014-10-15,Lions Gate Hospital,160,2014,302,10,10-14
2014-10-16,Lions Gate Hospital,166,2014,302,10,10-14
2014-10-17,Lions Gate Hospital,172,2014,302,10,10-14
2014-10-18,Lions Gate Hospital,181,2014,302,10,10-14
2014-10-19,Lions Gate Hospital,173,2014,303,10,10-14
2014-10-20,Lions Gate Hospital,171,2014,303,10,10-14
2014-10-21,Lions Gate Hospital,164,2014,303,10,10-14
2014-10-22,Lions Gate Hospital,155,2014,303,10,10-14
2014-10-23,Lions Gate Hospital,143,2014,303,10,10-14
2014-10-24,Lions Gate Hospital,143,2014,303,10,10-14
2014-10-25,Lions Gate Hospital,156,2014,303,10,10-14
2014-10-26,Lions Gate Hospital,155,2014,304,10,10-14
2014-10-27,Lions Gate Hospital,170,2014,304,10,10-14
2014-10-28,Lions Gate Hospital,131,2014,304,10,10-14
2014-10-29,Lions Gate Hospital,146,2014,304,10,10-14
2014-10-30,Lions Gate Hospital,152,2014,304,10,10-14
2014-10-31,Lions Gate Hospital,148,2014,304,10,10-14
2014-11-01,Lions Gate Hospital,177,2014,304,11,11-14
2014-11-02,Lions Gate Hospital,198,2014,305,11,11-14
2014-11-03,Lions Gate Hospital,168,2014,305,11,11-14
2014-11-04,Lions Gate Hospital,154,2014,305,11,11-14
2014-11-05,Lions Gate Hospital,153,2014,305,11,11-14
2014-11-06,Lions Gate Hospital,176,2014,305,11,11-14
2014-11-07,Lions Gate Hospital,160,2014,305,11,11-14
2014-11-08,Lions Gate Hospital,160,2014,305,11,11-14
2014-11-09,Lions Gate Hospital,187,2014,306,11,11-14
2014-11-10,Lions Gate Hospital,170,2014,306,11,11-14
2014-11-11,Lions Gate Hospital,165,2014,306,11,11-14
2014-11-12,Lions Gate Hospital,140,2014,306,11,11-14
2014-11-13,Lions Gate Hospital,147,2014,306,11,11-14
2014-11-14,Lions Gate Hospital,156,2014,306,11,11-14
2014-11-15,Lions Gate Hospital,151,2014,306,11,11-14
2014-11-16,Lions Gate Hospital,139,2014,307,11,11-14
2014-11-17,Lions Gate Hospital,161,2014,307,11,11-14
2014-11-18,Lions Gate Hospital,134,2014,307,11,11-14
2014-11-19,Lions Gate Hospital,131,2014,307,11,11-14
2014-11-20,Lions Gate Hospital,168,2014,307,11,11-14
2014-11-21,Lions Gate Hospital,162,2014,307,11,11-14
2014-11-22,Lions Gate Hospital,145,2014,307,11,11-14
2014-11-23,Lions Gate Hospital,156,2014,308,11,11-14
2014-11-24,Lions Gate Hospital,173,2014,308,11,11-14
2014-11-25,Lions Gate Hospital,148,2014,308,11,11-14
2014-11-26,Lions Gate Hospital,148,2014,308,11,11-14
2014-11-27,Lions Gate Hospital,135,2014,308,11,11-14
2014-11-28,Lions Gate Hospital,154,2014,308,11,11-14
2014-11-29,Lions Gate Hospital,157,2014,308,11,11-14
2014-11-30,Lions Gate Hospital,150,2014,309,11,11-14
2014-12-01,Lions Gate Hospital,171,2014,309,12,12-14
2014-12-02,Lions Gate Hospital,145,2014,309,12,12-14
2014-12-03,Lions Gate Hospital,141,2014,309,12,12-14
2014-12-04,Lions Gate Hospital,151,2014,309,12,12-14
2014-12-05,Lions Gate Hospital,160,2014,309,12,12-14
2014-12-06,Lions Gate Hospital,171,2014,309,12,12-14
2014-12-07,Lions Gate Hospital,183,2014,310,12,12-14
2014-12-08,Lions Gate Hospital,162,2014,310,12,12-14
2014-12-09,Lions Gate Hospital,156,2014,310,12,12-14
2014-12-10,Lions Gate Hospital,147,2014,310,12,12-14
2014-12-11,Lions Gate Hospital,170,2014,310,12,12-14
2014-12-12,Lions Gate Hospital,170,2014,310,12,12-14
2014-12-13,Lions Gate Hospital,160,2014,310,12,12-14
2014-12-14,Lions Gate Hospital,154,2014,311,12,12-14
2014-12-15,Lions Gate Hospital,149,2014,311,12,12-14
2014-12-16,Lions Gate Hospital,129,2014,311,12,12-14
2014-12-17,Lions Gate Hospital,155,2014,311,12,12-14
2014-12-18,Lions Gate Hospital,165,2014,311,12,12-14
2014-12-19,Lions Gate Hospital,155,2014,311,12,12-14
2014-12-20,Lions Gate Hospital,152,2014,311,12,12-14
2014-12-21,Lions Gate Hospital,155,2014,312,12,12-14
2014-12-22,Lions Gate Hospital,161,2014,312,12,12-14
2014-12-23,Lions Gate Hospital,170,2014,312,12,12-14
2014-12-24,Lions Gate Hospital,157,2014,312,12,12-14
2014-12-25,Lions Gate Hospital,173,2014,312,12,12-14
2014-12-26,Lions Gate Hospital,173,2014,312,12,12-14
2014-12-27,Lions Gate Hospital,184,2014,312,12,12-14
2014-12-28,Lions Gate Hospital,193,2014,313,12,12-14
2014-12-29,Lions Gate Hospital,182,2014,313,12,12-14
2014-12-30,Lions Gate Hospital,201,2014,313,12,12-14
2014-12-31,Lions Gate Hospital,155,2014,313,12,12-14
2015-01-01,Lions Gate Hospital,185,2015,313,01,01-15
2015-01-02,Lions Gate Hospital,179,2015,313,01,01-15
2015-01-03,Lions Gate Hospital,198,2015,313,01,01-15
2015-01-04,Lions Gate Hospital,166,2015,314,01,01-15
2015-01-05,Lions Gate Hospital,167,2015,314,01,01-15
2015-01-06,Lions Gate Hospital,175,2015,314,01,01-15
2015-01-07,Lions Gate Hospital,186,2015,314,01,01-15
2015-01-08,Lions Gate Hospital,151,2015,314,01,01-15
2015-01-09,Lions Gate Hospital,174,2015,314,01,01-15
2015-01-10,Lions Gate Hospital,178,2015,314,01,01-15
2015-01-11,Lions Gate Hospital,169,2015,315,01,01-15
2015-01-12,Lions Gate Hospital,169,2015,315,01,01-15
2015-01-13,Lions Gate Hospital,165,2015,315,01,01-15
2015-01-14,Lions Gate Hospital,178,2015,315,01,01-15
2015-01-15,Lions Gate Hospital,182,2015,315,01,01-15
2015-01-16,Lions Gate Hospital,167,2015,315,01,01-15
2015-01-17,Lions Gate Hospital,163,2015,315,01,01-15
2015-01-18,Lions Gate Hospital,186,2015,316,01,01-15
2015-01-19,Lions Gate Hospital,169,2015,316,01,01-15
2015-01-20,Lions Gate Hospital,138,2015,316,01,01-15
2015-01-21,Lions Gate Hospital,148,2015,316,01,01-15
2015-01-22,Lions Gate Hospital,149,2015,316,01,01-15
2015-01-23,Lions Gate Hospital,146,2015,316,01,01-15
2015-01-24,Lions Gate Hospital,182,2015,316,01,01-15
2015-01-25,Lions Gate Hospital,175,2015,317,01,01-15
2015-01-26,Lions Gate Hospital,178,2015,317,01,01-15
2015-01-27,Lions Gate Hospital,150,2015,317,01,01-15
2015-01-28,Lions Gate Hospital,149,2015,317,01,01-15
2015-01-29,Lions Gate Hospital,172,2015,317,01,01-15
2015-01-30,Lions Gate Hospital,172,2015,317,01,01-15
2015-01-31,Lions Gate Hospital,154,2015,317,01,01-15
2015-02-01,Lions Gate Hospital,156,2015,318,02,02-15
2015-02-02,Lions Gate Hospital,173,2015,318,02,02-15
2015-02-03,Lions Gate Hospital,147,2015,318,02,02-15
2015-02-04,Lions Gate Hospital,157,2015,318,02,02-15
2015-02-05,Lions Gate Hospital,166,2015,318,02,02-15
2015-02-06,Lions Gate Hospital,160,2015,318,02,02-15
2015-02-07,Lions Gate Hospital,161,2015,318,02,02-15
2015-02-08,Lions Gate Hospital,186,2015,319,02,02-15
2015-02-09,Lions Gate Hospital,167,2015,319,02,02-15
2015-02-10,Lions Gate Hospital,173,2015,319,02,02-15
2015-02-11,Lions Gate Hospital,170,2015,319,02,02-15
2015-02-12,Lions Gate Hospital,160,2015,319,02,02-15
2015-02-13,Lions Gate Hospital,169,2015,319,02,02-15
2015-02-14,Lions Gate Hospital,158,2015,319,02,02-15
2015-02-15,Lions Gate Hospital,164,2015,320,02,02-15
2015-02-16,Lions Gate Hospital,176,2015,320,02,02-15
2015-02-17,Lions Gate Hospital,171,2015,320,02,02-15
2015-02-18,Lions Gate Hospital,155,2015,320,02,02-15
2015-02-19,Lions Gate Hospital,164,2015,320,02,02-15
2015-02-20,Lions Gate Hospital,173,2015,320,02,02-15
2015-02-21,Lions Gate Hospital,163,2015,320,02,02-15
2015-02-22,Lions Gate Hospital,173,2015,321,02,02-15
2015-02-23,Lions Gate Hospital,155,2015,321,02,02-15
2015-02-24,Lions Gate Hospital,140,2015,321,02,02-15
2015-02-25,Lions Gate Hospital,156,2015,321,02,02-15
